Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z,,,,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,,,,,,,,,,,,,,,,,,,,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v,,,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v,,,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v,,,,,,,,,,,,,,,,,,,,,,,,,,
11.34687,6.794033,78.62843,15.60033,13.10454,8.503664,79.65162,7.692578,12.31225,141.9616,7.230177,53.39235,17.2086,8.109653,15.14108,10.17239, ,0.497838,0.5352321,0.9304581,2.66058,0.2666531,0.2662573,2.288956,1.694744,0.401145,1.093536,3.110622,1.167164,2.44194,1.796702,1.729779,0.2841816, ,10.25811,-0.6145935,-2.52771,3.573664,2.95817,-2.523529,1.253466,-0.9450073,-4.669891,-5.806519,-1.028625,52.66399,1.583174,-4.211395,15.07639,-5.683533, ,-4.696625,0.3395486,-8.880127,-14.78137,-6.314301,3.05071,8.781586,7.540137,5.466746,-141.814,4.809244,-10.47089,-16.36612,-3.378571,0.6093071,-8.383057, ,0.8840986,-6.759613,-77.97586,3.067429,10.94063,7.460461,79.3343,-1.261322,-10.22784,-1.812866,5.258591,-4.510559,-5.329407,6.179296,-1.185181,-0.6475525,,,,,,0.5352321,0.9304581,2.66058,0.2666531,0.2662573,2.288956,1.694744,0.401145,,,0.442414911,0.911094656,1.902198267,0.234758922,0.220985303,2.015247,1.575848978,0.289521337,,,0.366776645,0.756481012,1.827258712,0.203800364,0.193371922,1.7702826,1.466497592,0.277855732,0,,,,,,,,,,,,,,,,,,,,,3.110622,1.167164,2.44194,1.796702,1.729779,0.2841816,,,2.011325522,1.081925256,1.704206656,1.592459967,1.495020056,0.239552613,,,1.738253748,1.142931604,1.321872213,1.35800778,1.250834124,0.21389619,,,,,,,,,,,,,,,,,,,,,,,,,,
11.50482,6.421055,79.29689,13.19931,12.80386,8.802794,77.37268,9.830279,12.58565,143.0956,5.733929,51.35987,14.51397,6.568756,13.56794,10.26526, ,0.1579504,0.3729777,0.668457,2.401014,0.3006821,0.2991304,2.278938,2.137701,0.2733994,1.133987,1.496248,2.032482,2.694629,1.540897,1.57314,0.09287548, ,10.45982,-0.6841125,-0.2857056,3.725426,3.602972,-2.35083,-2.139618,0.1509022,-5.118378,-5.58252,-4.131561,51.10355,-0.6804199,-2.437592,13.52556,-6.232819, ,-4.610748,0.6929282,-7.756989,-12.37848,-5.863342,3.431047,8.784214,9.765969,5.912418,-142.9686,0.9069934,-5.967041,-13.95844,-2.47644,0.6669031,-8.11496, ,0.9694903,-6.351044,-78.95914,2.309595,10.62121,7.690073,76.76087,-1.10141,-10.13818,-1.597717,3.839446,-3.689087,-3.846069,5.628309,-0.7668762,-0.526001,,,,,,0.3729777,0.668457,2.401014,0.3006821,0.2991304,2.278938,2.137701,0.2733994,,,0.343023336,0.707413567,1.832398356,0.227424433,0.233413678,1.875891778,1.664585444,0.247614032,,,0.304206129,0.678016968,1.731846544,0.28928376,0.21177602,1.73555204,1.615487652,0.227668812,0,,,,,,,,,,,,,,,,,,,,,1.496248,2.032482,2.694629,1.540897,1.57314,0.09287548,,,1.790624289,1.432701378,1.784341856,1.363076778,1.318987711,0.185775973,,,1.863795872,1.442783728,1.35590056,1.20659566,1.173157668,0.205703515,,,,,,,,,,,,,,,,,,,,,,,,,,
11.46263,6.314187,79.57497,12.11185,12.66287,8.969693,76.27786,11.05991,12.67785,143.6849,6.578167,50.01075,13.5401,5.877698,12.90758,10.39975, ,0.04219055,0.1068687,0.2780762,1.087466,0.1409874,0.1668987,1.094818,1.229634,0.09219933,0.5892639,0.8442383,1.349113,0.9738789,0.6910577,0.6603565,0.1344862, ,10.4486,-0.7338867,0.8278006,3.759065,4.072924,-2.278442,-3.835297,0.6927847,-5.288818,-5.508179,-5.610809,49.9252,-1.584839,-1.604431,12.87221,-6.538605, ,-4.531097,0.8492873,-7.136292,-11.28448,-5.699036,3.589946,8.83682,10.9883,6.099206,-143.5673,-1.062469,-3.081116,-12.99484,-2.032623,0.7468696,-8.051788, ,0.9721817,-6.219147,-79.35538,1.958863,10.35533,7.828851,75.46336,-0.9859924,-10.07077,-1.47522,3.319465,-2.739075,-3.291107,5.305743,-0.5205383,-0.464325,,,,,,0.1068687,0.2780762,1.087466,0.1409874,0.1668987,1.094818,1.229634,0.09219933,,,0.205189103,0.464136778,1.634609778,0.178424644,0.222342789,1.561233444,1.647442667,0.184643761,,,0.239913468,0.607724312,1.662710496,0.372299044,0.217781937,1.65284572,1.737245832,0.218119859,0,,,,,,,,,,,,,,,,,,,,,0.8442383,1.349113,0.9738789,0.6910577,0.6603565,0.1344862,,,1.710808322,1.712949333,1.416352111,0.981229033,0.983994633,0.149110056,,,1.975601316,1.804838452,1.18372054,1.04728002,1.030120468,0.24010827,,,,,,,,,,,,,,,,,,,,,,,,,,
11.36158,6.237198,79.84268,11.07882,12.56108,9.132948,75.25419,12.34787,12.7705,144.2909,8.150313,48.53853,12.81501,5.288241,12.344,10.4824, ,0.1010532,0.07698822,0.2677155,1.033027,0.1017962,0.1632547,1.023674,1.287958,0.09264183,0.6060486,1.572146,1.472221,0.7250891,0.5894566,0.5635834,0.08264732, ,10.38596,-0.7812195,1.911224,3.745636,4.638695,-2.225128,-5.498596,1.199488,-5.481445,-5.43988,-7.071289,48.51143,-2.337311,-0.8335876,12.31632,-6.851471, ,-4.425201,1.00017,-6.47226,-10.24805,-5.56192,3.734246,8.996593,12.24909,6.266008,-144.1825,-2.886993,-0.1777649,-12.20563,-1.532898,0.7398104,-7.898956, ,0.9601457,-6.113739,-79.71271,1.626241,10.04764,7.961993,74.18893,-0.8800049,-9.99884,-1.351471,3.032278,-1.746063,-2.897369,5.003418,-0.2994995,-0.4459534,,,,,,0.07698822,0.2677155,1.033027,0.1017962,0.1632547,1.023674,1.287958,0.09264183,,,0.113982769,0.407250322,1.481308,0.403342033,0.2175935,1.431418444,1.787357667,0.169110306,,,0.179927718,0.546177988,1.612976912,0.456839672,0.216526638,1.549029476,1.83201936,0.209598431,0,,,,,,,,,,,,,,,,,,,,,1.572146,1.472221,0.7250891,0.5894566,0.5635834,0.08264732,,,2.024280067,2.080404778,0.892737656,0.693439722,0.771643833,0.192423193,,,2.053664924,2.185412496,0.95643233,0.911436908,0.865390041,0.290108234,,,,,,,,,,,,,,,,,,,,,,,,,,
11.03359,6.146266,80.38288,9.158393,12.44983,9.442309,73.38172,14.93989,13.02246,145.5042,11.76746,45.3459,12.27085,4.587762,11.47234,10.7857, ,0.3279915,0.09093189,0.5401993,1.920428,0.1112499,0.3093615,1.872467,2.59202,0.2519684,1.213226,3.61715,3.192635,0.5441561,0.700479,0.8716564,0.3033047, ,10.15027,-0.7622986,3.939381,3.607929,5.782905,-2.092163,-8.724518,2.049943,-6.093872,-5.320862,-9.830353,45.02489,-3.239014,0.5753874,11.46305,-7.600769, ,-4.155914,1.283684,-5.145996,-8.322876,-5.238312,4.001081,9.788508,14.7664,6.578938,-145.4101,-5.983582,5.78336,-11.43512,-0.3730774,0.4630382,-7.608429, ,0.9060831,-5.970917,-80.34271,1.035305,9.448935,8.222404,71.61926,-0.7595215,-9.811737,-1.15918,3.046427,0.6939365,-2.75705,4.534373,0.09101652,-0.5018311,,,,,,0.09093189,0.5401993,1.920428,0.1112499,0.3093615,1.872467,2.59202,0.2519684,,,0.088396063,0.476298033,1.590833111,0.662969667,0.225579378,1.477138,2.078698333,0.204291554,,,0.127115525,0.493862008,1.58311818,0.547321,0.208002474,1.430002652,1.892478404,0.203353272,0,,,,,,,,,,,,,,,,,,,,,3.61715,3.192635,0.5441561,0.700479,0.8716564,0.3033047,,,2.513177811,2.702987667,0.4993423,0.612886722,0.671479433,0.343581004,,,2.037257396,2.57847648,0.70538855,0.816166988,0.692120146,0.361651282,,,,,,,,,,,,,,,,,,,,,,,,,,
10.60276,6.119965,80.93998,7.342504,9.930295,9.659236,71.78349,17.38123,13.3048,146.6452,14.85052,42.1549,12.39952,4.73638,10.85546,11.30111, ,0.4308262,0.02630138,0.5570984,1.815889,2.519533,0.2169266,1.598236,2.441336,0.2823324,1.141083,3.083058,3.191002,0.1286726,0.1486173,0.6168785,0.5154095, ,9.819898,-0.6437683,5.764494,3.388715,6.187922,-1.961456,-11.72751,2.489506,-6.788605,-5.291229,-12.32275,40.93396,-3.521667,1.956618,10.83799,-8.472839, ,-3.844116,1.533958,-4.012146,-6.475616,-0.3960876,4.221577,11.22069,17.16706,6.875376,-146.554,-7.861176,11.04928,-11.40775,0.9929054,-0.06588745,-7.399017, ,0.8360649,-5.898346,-80.88937,0.546858,7.739021,8.394045,69.02089,-0.8067627,-9.577911,-1.14389,3.658816,3.152457,-3.026703,4.214854,0.60699,-0.7109375,,,,,,0.02630138,0.5570984,1.815889,2.519533,0.2169266,1.598236,2.441336,0.2823324,,,0.087157454,0.538670011,1.635329844,0.951589856,0.207795372,1.426346544,2.145781444,0.227241503,,,0.091563406,0.487236636,1.493766576,0.657259384,0.185235373,1.291495268,1.879440128,0.202680354,0,,,,,,,,,,,,,,,,,,,,,3.083058,3.191002,0.1286726,0.1486173,0.6168785,0.5154095,,,2.398532211,3.137871222,0.29337714,0.6629765,0.55656507,0.495244258,,,1.820136693,3.00239484,0.441620885,0.835039708,0.531683,0.49098953,,,,,,,,,,,,,,,,,,,,,,,,,,
10.13967,5.910644,81.67836,5.571588,10.17963,9.834105,70.44528,19.62523,13.54537,147.668,16.46303,38.08147,12.57973,5.983718,10.4484,12.15283, ,0.4630928,0.209321,0.7383804,1.770916,0.2493315,0.1748686,1.338203,2.244003,0.240571,1.022797,1.612504,4.073425,0.1802101,1.247338,0.4070654,0.8517151, ,9.450747,-0.1708374,6.991805,3.0994,6.652303,-1.900482,-14.37015,2.423469,-7.260986,-5.44577,-14.13483,35.77877,-3.108215,3.512572,10.3414,-9.508331, ,-3.534607,1.584151,-2.902893,-4.620178,-0.02490234,4.370021,13.13112,19.42724,7.099807,-147.5664,-7.918701,14.01249,-11.63718,2.685845,-0.8537292,-7.445862, ,0.7659144,-5.694397,-81.5657,0.209869,7.708236,8.532825,66.40022,-1.036743,-9.441528,-1.302032,4.126026,4.733099,-3.336761,4.116095,1.1507,-0.9164124,,,,,,0.209321,0.7383804,1.770916,0.2493315,0.1748686,1.338203,2.244003,0.240571,,,0.094645703,0.544343722,1.489705611,0.722310567,0.167836629,1.204193811,1.916703122,0.212909367,,,0.076671555,0.491889644,1.410851052,0.583971844,0.162226187,1.150107044,1.810917132,0.208177292,0,,,,,,,,,,,,,,,,,,,,,1.612504,4.073425,0.1802101,1.247338,0.4070654,0.8517151,,,1.708033556,3.349001889,0.171950338,0.888392067,0.385684329,0.621473756,,,1.485404462,3.51123812,0.282468764,0.980521764,0.417613413,0.651641362,,,,,,,,,,,,,,,,,,,,,,,,,,
9.93069,5.882625,82.03022,4.717001,10.36238,9.921768,69.84789,20.65325,13.66582,148.1226,16.76919,35.41798,12.49918,7.019564,10.41097,12.67111, ,0.2089777,0.02801895,0.35186,0.8545866,0.1827507,0.08766365,0.5973969,1.028021,0.1204557,0.4546051,0.3061619,2.663494,0.08055496,1.035846,0.03742313,0.5182829, ,9.277974,-0.1317444,7.721962,2.890957,6.93271,-1.876831,-15.56741,2.252838,-7.440704,-5.611328,-14.74228,32.82809,-2.90567,4.352602,10.20858,-10.13513, ,-3.405884,1.641473,-2.349609,-3.725006,0.1615202,4.415052,14.2323,20.47209,7.184001,-148.0119,-7.420898,14.0939,-11.5665,3.706584,-1.46228,-7.466919, ,0.7448091,-5.649567,-81.86093,0.07444097,7.714497,8.615491,65.05421,-1.212555,-9.428284,-1.406769,4.138424,4.83049,-3.46994,4.218992,1.306169,-0.9729919,,,,,,0.02801895,0.35186,0.8545866,0.1827507,0.08766365,0.5973969,1.028021,0.1204557,,,0.064870034,0.476356489,1.2424486,0.502404944,0.117033647,0.909840856,1.544858911,0.190326678,,,0.062339607,0.47731902,1.302280672,0.505998024,0.141653674,1.019127168,1.648530099,0.261019245,0,,,,,,,,,,,,,,,,,,,,,0.3061619,2.663494,0.08055496,1.035846,0.03742313,0.5182829,,,0.841823859,3.581233556,0.130125891,1.1437277,0.215466821,0.742962378,,,1.09118484,4.0365268,0.284096555,1.15354722,0.380617594,0.787077089,,,,,,,,,,,,,,,,,,,,,,,,,,
9.760118,5.858349,82.35606,3.883778,10.59936,9.98915,69.28848,21.64084,13.80275,148.5445,16.90839,32.39886,12.45487,8.203673,10.48068,13.33854, ,0.1705723,0.02427578,0.3258362,0.8332233,0.2369833,0.06738186,0.5594025,0.9875851,0.1369267,0.4218292,0.1392002,3.019115,0.04431152,1.184109,0.0697031,0.667429, ,9.142018,-0.09457397,8.425192,2.602936,7.262554,-1.831573,-16.66663,2.043746,-7.631134,-5.835846,-15.14633,29.79181,-2.78299,5.238335,10.1688,-10.86041, ,-3.286835,1.68717,-1.777039,-2.883362,0.377968,4.451531,15.39523,21.47377,7.254456,-148.4232,-6.813446,13.34293,-11.50494,4.687909,-2.060669,-7.602631, ,0.7248574,-5.611023,-82.11569,-0.08996582,7.740143,8.684609,63.68897,-1.418976,-9.439453,-1.503357,4.257268,4.280406,-3.614929,4.453318,1.315109,-0.9720154,,,,,,0.02427578,0.3258362,0.8332233,0.2369833,0.06738186,0.5594025,0.9875851,0.1369267,,,0.042735627,0.441944533,1.144453233,0.275556356,0.099072664,0.7836177,1.432657811,0.2042799,,,0.051352555,0.449768056,1.188241912,0.420160168,0.122146909,0.8942685,1.481631666,0.359121876,0,,,,,,,,,,,,,,,,,,,,,0.1392002,3.019115,0.04431152,1.184109,0.0697031,0.667429,,,0.322284384,4.391644111,0.178728109,1.431791444,0.207468996,0.952919433,,,0.706586722,4.50085556,0.358721266,1.301605252,0.396367097,0.898804432,,,,,,,,,,,,,,,,,,,,,,,,,,
9.535623,5.864628,82.90215,2.289668,11.08059,10.07803,68.28555,23.55599,14.11699,149.3132,16.83693,25.53432,12.80662,10.37817,10.73719,14.91665, ,0.2244949,0.006278515,0.5460968,1.59411,0.4812298,0.08888435,1.00293,1.915155,0.3142452,0.7687073,0.07146263,6.864538,0.3517523,2.1745,0.2565165,1.578115, ,8.989004,0.02384268,9.716437,1.803012,7.9699,-1.774414,-18.41544,1.585504,-8.102142,-6.34549,-15.37674,23.41846,-2.426392,7.018126,10.37792,-12.38492, ,-3.060394,1.764011,-0.7481384,-1.34848,0.8594093,4.542976,17.70337,23.39472,7.410415,-149.169,-5.728241,10.47725,-11.79559,6.018222,-2.401886,-8.163177, ,0.6754477,-5.592834,-82.49408,-0.4393005,7.7164,8.751922,61.05738,-1.96814,-9.432892,-1.669678,4.66257,2.188833,-4.124237,5.108879,1.154998,-0.9957581,,,,,,0.006278515,0.5460968,1.59411,0.4812298,0.08888435,1.00293,1.915155,0.3142452,,,0.024758074,0.433436911,1.118556644,0.284973356,0.102632402,0.783739844,1.372664475,0.373771678,,,0.042827661,0.40910552,1.066092732,0.320456766,0.104428244,0.77328312,1.311614481,0.499746004,0,,,,,,,,,,,,,,,,,,,,,0.07146263,6.864538,0.3517523,2.1745,0.2565165,1.578115,,,0.141215221,5.610751889,0.419034611,1.655717778,0.382283092,1.180732444,,,0.378739952,4.84242632,0.508946858,1.4040647,0.458471048,0.970447088,,,,,,,,,,,,,,,,,,,,,,,,,,
9.476026,5.83075,83.36785,1.157568,11.27236,10.23958,67.45006,25.3568,14.43476,150.0374,16.72172,18.19636,13.23741,12.04394,11.40036,16.44613, ,0.05959702,0.03387737,0.4656982,1.1321,0.1917648,0.1615438,0.835495,1.80081,0.3177662,0.7242432,0.1152058,7.337963,0.4307938,1.665766,0.663167,1.529477, ,9.008086,0.1069635,10.92563,0.8933756,8.457771,-1.721985,-19.72369,1.039763,-8.610291,-6.822723,-15.34204,16.90912,-1.541779,8.553594,11.09708,-13.8494, ,-2.788269,1.962904,-0.1982422,0.03773738,1.312709,4.653296,19.8548,25.17941,7.55791,-149.867,-5.318573,6.793473,-11.97284,6.836447,-2.212402,-8.766144, ,0.7511426,-5.487885,-82.79779,-0.7346802,7.440294,8.890372,58.63588,-2.611359,-9.389862,-1.876282,4.808727,0.3868957,-5.283356,5.569764,1.198001,-0.7639465,,,,,,0.03387737,0.4656982,1.1321,0.1917648,0.1615438,0.835495,1.80081,0.3177662,,,0.032286697,0.396853967,0.989070467,0.218255354,0.109766832,0.737789656,1.215706249,0.642408967,,,0.040343874,0.346833183,0.916231732,0.193902852,0.092488352,0.657267808,1.324428975,0.748092212,0,,,,,,,,,,,,,,,,,,,,,0.1152058,7.337963,0.4307938,1.665766,0.663167,1.529477,,,0.124390709,6.029662556,0.713658836,1.619064856,0.6267811,1.186862689,,,0.222986716,4.786737096,0.658287175,1.404581748,0.596453454,0.94054788,,,,,,,,,,,,,,,,,,,,,,,,,,
9.508467,5.771089,83.69556,1.657014,11.19153,10.3511,66.79238,25.36051,15.82613,150.6957,16.48014,11.67086,14.9227,13.6863,12.56819,17.42628, ,0.03244114,0.05966187,0.327713,0.4994466,0.0808239,0.1115236,0.6576767,0.003704071,1.391368,0.6582642,0.2415752,6.525503,1.685289,1.642364,1.167835,0.9801521, ,9.077427,0.1078913,11.96328,0.2932127,8.694149,-1.634277,-20.8024,0.1076464,-8.749847,-7.264832,-15.38269,11.01083,0.2182719,9.863555,12.16449,-14.99866, ,-2.620026,2.139811,0.1285103,1.291204,1.697613,4.724996,21.5853,25.24203,9.39671,-150.4955,-4.972107,3.873439,-12.59137,7.91585,-2.745331,-8.825287, ,0.8904947,-5.356934,-82.97916,-0.9927979,6.977175,8.9994,56.54796,-2.442657,-10.02954,-2.122589,3.975905,0.7632928,-8.046356,5.985084,1.311502,-0.4610901,,,,,,0.05966187,0.327713,0.4994466,0.0808239,0.1115236,0.6576767,0.003704071,1.391368,,,0.039079931,0.302118933,0.750811589,0.13206545,0.092544324,0.593880589,0.84048629,0.9920654,,,0.040207765,0.273633114,0.756271972,0.158305319,0.077990252,0.545890248,1.33229407,0.997942324,0,,,,,,,,,,,,,,,,,,,,,0.2415752,6.525503,1.685289,1.642364,1.167835,0.9801521,,,0.12987602,5.280198444,1.060785656,1.398313133,0.809698344,0.938484311,,,0.222456975,4.329471792,0.780083506,1.30593498,0.775099921,0.8159225,,,,,,,,,,,,,,,,,,,,,,,,,,
9.526744,5.738297,83.7967,2.142012,11.16362,10.38617,66.53938,24.64688,17.10636,151.0013,16.48877,9.216979,15.93486,14.44275,13.30132,17.73565, ,0.01827717,0.03279161,0.1011353,0.4849977,0.02791309,0.03507233,0.253006,0.713623,1.280229,0.3056183,0.008623123,2.453877,1.012154,0.7564487,0.7331228,0.30937, ,9.101345,0.102905,12.39205,0.118351,8.797823,-1.579559,-21.27579,-0.3973999,-8.718872,-7.456787,-15.5744,8.601985,1.562472,10.49057,12.83342,-15.56302, ,-2.570587,2.224139,0.2865611,1.817222,1.862684,4.756942,22.23992,24.57141,11.0289,-150.7873,-4.955505,2.86021,-12.81003,8.380469,-3.149719,-8.517487, ,0.9682543,-5.287079,-83.01196,-1.126129,6.767031,9.034282,55.68414,-1.989594,-10.66156,-2.232361,3.002995,1.902134,-9.545288,6.177238,1.222129,-0.1020203,,,,,,0.03279161,0.1011353,0.4849977,0.02791309,0.03507233,0.253006,0.713623,1.280229,,,0.043384816,0.172068286,0.558033444,0.074240257,0.059456391,0.394604167,1.219628438,1.3888068,,,0.051421335,0.206176452,0.630925605,0.12767002,0.070760792,0.44895084,1.440752491,1.175873332,0,,,,,,,,,,,,,,,,,,,,,0.008623123,2.453877,1.012154,0.7564487,0.7331228,0.30937,,,0.189157263,3.483295489,1.0535736,1.066377189,0.911767933,0.5813841,,,0.292925659,3.577911368,0.777263014,1.137813564,0.957738764,0.674039052,,,,,,,,,,,,,,,,,,,,,,,,,,
9.532993,5.70518,83.85287,2.572671,11.18915,10.40239,66.34741,24.03764,18.35061,151.2776,16.61381,7.71992,17.18841,15.08155,14.036,17.98574, ,0.006249428,0.03311729,0.0561676,0.4306591,0.02553177,0.01621151,0.1919632,0.6092434,1.244249,0.2763062,0.1250381,1.497059,1.253556,0.6387968,0.734684,0.2500935, ,9.110065,0.1124546,12.75504,-0.005554199,8.958304,-1.504791,-21.74164,-0.7791138,-8.743378,-7.638031,-15.82547,6.52415,2.9189,11.1144,13.5578,-16.01294, ,-2.531555,2.306319,0.4634283,2.250995,2.00896,4.793528,22.74866,23.98615,12.51022,-151.0523,-5.027954,2.439039,-13.25156,8.701981,-3.300385,-8.251465, ,1.036479,-5.21524,-83.00241,-1.246216,6.562855,9.048892,54.95074,-1.554871,-11.23816,-2.307617,1.67157,3.47425,-10.92191,6.261295,1.194685,0.2811837,,,,,,0.03311729,0.0561676,0.4306591,0.02553177,0.01621151,0.1919632,0.6092434,1.244249,,,0.052227544,0.091454404,0.456361589,0.079005032,0.03314018,0.271507278,1.768154808,1.579390956,,,0.061161649,0.144715269,0.500972528,0.102136308,0.064390478,0.35568819,1.533284637,1.256351648,0,,,,,,,,,,,,,,,,,,,,,0.1250381,1.497059,1.253556,0.6387968,0.734684,0.2500935,,,0.368678216,2.064426533,0.865445949,0.886154789,1.071207289,0.350368911,,,0.375029933,2.736595879,0.697094318,0.950643051,1.083301155,0.528166159,,,,,,,,,,,,,,,,,,,,,,,,,,
9.525017,5.632527,83.86462,3.147668,11.3691,10.41526,66.08977,29.84672,15.28103,151.7187,17.44192,7.114978,17.32563,16.18151,15.57434,18.30012, ,0.007976532,0.07265282,0.01174927,0.5749965,0.1799469,0.01287651,0.2576447,5.809082,3.069574,0.4410553,0.8281136,0.6049414,0.1372166,1.099961,1.538338,0.3143787, ,9.09507,0.175903,13.29157,-0.161499,9.410702,-1.294708,-22.68243,-0.4803162,-9.879761,-7.968933,-16.46042,3.811226,2.10012,12.27098,15.1889,-16.591, ,-2.516937,2.432268,0.7878914,2.808691,2.2237,4.86667,23.36749,29.6146,7.930038,-151.4793,-5.824036,3.528297,-12.83527,9.194125,-3.066742,-7.833069, ,1.114518,-5.073975,-82.90314,-1.416199,6.17312,9.06505,53.80136,-3.856049,-9.2854,-2.345398,0.2967205,4.984047,-11.71075,6.300731,1.231385,1.203917,,,,,,0.07265282,0.01174927,0.5749965,0.1799469,0.01287651,0.2576447,5.809082,3.069574,,,0.079002217,0.056839834,0.395144603,0.103444634,0.046714567,0.236151811,2.412299122,1.611470178,,,0.075867004,0.093404843,0.382190575,0.08601742,0.071597509,0.277564093,1.625353679,1.26280816,0,,,,,,,,,,,,,,,,,,,,,0.8281136,0.6049414,0.1372166,1.099961,1.538338,0.3143787,,,0.60494768,1.308229578,0.45494376,0.782454189,1.366448089,0.308956767,,,0.471941339,1.931755962,0.546229918,0.76571193,1.259698709,0.433849826,,,,,,,,,,,,,,,,,,,,,,,,,,
9.578423,5.532382,83.76351,3.34351,11.507,10.45747,65.90107,30.88327,15.67183,151.9603,18.46986,8.5605,17.28131,16.88533,17.3004,18.12473, ,0.05340576,0.1001453,0.1011047,0.195842,0.1379061,0.04220581,0.1886978,1.036549,0.3907976,0.2416687,1.027941,1.445522,0.04431534,0.7038193,1.726057,0.1753902, ,9.125227,0.3315477,13.55689,-0.1462708,9.704332,-0.9753113,-23.47711,-0.3302917,-10.25366,-8.083344,-17.21225,3.290294,0.8546069,13.23534,17.03629,-16.58157, ,-2.601349,2.495262,0.9816673,2.982914,2.293545,4.95529,23.4389,30.65461,8.204797,-151.7321,-6.796204,6.810612,-13.07483,9.371853,-2.564178,-7.283325, ,1.123139,-4.919952,-82.73856,-1.507568,5.949013,9.118016,53.0919,-3.874298,-9.351074,-2.148712,0.737944,4.214067,-11.39093,5.972157,1.262185,2.483525,,,,,,0.1001453,0.1011047,0.195842,0.1379061,0.04220581,0.1886978,1.036549,0.3907976,,,0.096342348,0.056059932,0.261671467,0.096944817,0.07025898,0.216676495,1.766066568,1.116427733,,,0.091202545,0.0784024,0.301336846,0.080793576,0.081338377,0.220423891,1.367339545,1.046061116,0,,,,,,,,,,,,,,,,,,,,,1.027941,1.445522,0.04431534,0.7038193,1.726057,0.1753902,,,0.684252934,1.142699686,0.202319761,0.616894253,1.449807796,0.306668586,,,0.523513311,1.457058173,0.446077123,0.584692213,1.466017004,0.430757557,,,,,,,,,,,,,,,,,,,,,,,,,,
9.837212,5.338637,83.70288,3.250198,11.47063,10.68736,65.56297,31.16151,16.41602,152.1309,19.11547,10.1807,17.20637,17.18585,19.32881,17.4476, ,0.2587891,0.1937447,0.0606308,0.09331203,0.03637218,0.2298946,0.3381042,0.2782383,0.7441874,0.1705322,0.645607,1.620203,0.07494736,0.3005238,2.028414,0.6771374, ,9.379374,0.457767,13.75012,-0.0682373,9.63171,-0.5077515,-23.77057,-0.5102844,-10.61945,-7.955353,-18.12082,4.62315,0.5740907,13.96493,19.15191,-15.95627, ,-2.645538,2.684263,1.020496,2.868284,2.173102,5.216848,23.47632,30.95278,9.172242,-151.9282,-6.143555,8.327773,-13.69775,9.262561,-1.888031,-6.331055, ,1.149145,-4.581635,-82.64398,-1.529327,6.032357,9.293948,52.50466,-3.753845,-9.451904,-1.871948,0.2275761,3.956597,-10.49136,5.182211,1.527937,4.183285,,,,,,0.1937447,0.0606308,0.09331203,0.03637218,0.2298946,0.3381042,0.2782383,0.7441874,,,0.113525346,0.048523789,0.172719075,0.068395194,0.122151782,0.205934302,0.993150581,0.732458622,,,0.112975582,0.098303829,0.269676321,0.086058393,0.103278376,0.182630614,1.135084586,0.816443436,0,,,,,,,,,,,,,,,,,,,,,0.645607,1.620203,0.07494736,0.3005238,2.028414,0.6771374,,,0.589535457,1.027139273,0.129577009,0.395587594,1.527784481,0.424409473,,,0.520623518,1.184842208,0.400565812,0.449926624,1.743911818,0.481644628,,,,,,,,,,,,,,,,,,,,,,,,,,
